Actual Credit Score,Predicted Credit Score,Actual Creditworthiness,Predicted Creditworthiness
656,686.0311077962722,Bad,Bad
494,515.3798415104048,Bad,Bad
730,677.5067946354048,Good,Bad
459,434.843670562969,Bad,Bad
461,510.859441943114,Bad,Bad
717,680.5785719791548,Good,Bad
524,519.6806227604048,Bad,Bad
513,526.3495680729048,Bad,Bad
596,511.86431562080935,Bad,Bad
773,724.3219451829632,Good,Good
531,500.4379469791549,Bad,Bad
733,651.8803297916548,Good,Bad
725,714.1303297916548,Good,Good
808,806.944294635405,Good,Good
552,550.3915602604048,Bad,Bad
755,755.786091510405,Good,Good
569,625.3590852492163,Bad,Bad
726,700.8587143931171,Good,Good
600,580.2811442354656,Bad,Bad
556,545.2953688541548,Bad,Bad
624,673.7118727604048,Bad,Bad
521,531.6244464551837,Bad,Bad
552,553.5224196354048,Bad,Bad
570,500.3070086675958,Bad,Bad
517,527.2704665104048,Bad,Bad
708,703.9433234675209,Good,Good
572,540.0990590488591,Bad,Bad
517,537.9970290104048,Bad,Bad
549,594.5292523542296,Bad,Bad
657,714.9066969791548,Bad,Good
820,825.260212604155,Good,Good
749,728.9474897841885,Good,Good
554,550.7125806495876,Bad,Bad
540,523.1215407291548,Bad,Bad
713,715.845299508127,Good,Good
740,732.4588262193452,Good,Good
659,623.9599196354048,Bad,Bad
655,639.9964537123054,Bad,Bad
825,825.077107135405,Good,Good
732,677.8166815046117,Good,Bad
784,812.0610476852005,Good,Good
505,518.1293532291548,Bad,Bad
492,519.6454665104048,Bad,Bad
625,566.8127247657927,Bad,Bad
567,602.244289641922,Bad,Bad
577,609.4948745460226,Bad,Bad
762,739.5419508854048,Good,Good
781,785.022419635405,Good,Good
524,549.7196852604048,Bad,Bad
526,480.0507399479049,Bad,Bad
551,557.8183180729048,Bad,Bad
833,837.158161822905,Good,Good
716,650.8329741669849,Good,Bad
502,527.5712477604048,Bad,Bad
610,637.5906850339168,Bad,Bad
795,751.579548541655,Good,Good
808,725.1031403765843,Good,Good
524,535.3524977604048,Bad,Bad
708,721.6962477604048,Good,Good
699,674.2432312562559,Bad,Bad
619,655.2860500933245,Bad,Bad
509,511.7748610416549,Bad,Bad
527,573.5127180818087,Bad,Bad
594,529.1972157945212,Bad,Bad
552,569.3705641666548,Bad,Bad
808,833.6042568495496,Good,Good
807,809.2333439043059,Good,Good
552,542.2294508854048,Bad,Bad
597,611.2094377124373,Bad,Bad
584,574.2992702022856,Bad,Bad
561,540.6625478862157,Bad,Bad
792,742.3149001041548,Good,Good
652,665.1312442060795,Bad,Bad
802,791.548786822905,Good,Good
499,530.3793532291548,Bad,Bad
575,574.0990590488591,Bad,Bad
738,719.2348219791548,Good,Good
589,616.2899977604048,Bad,Bad
552,511.28724686004415,Bad,Bad
637,596.4955434238591,Bad,Bad
639,664.7499586979048,Bad,Bad
547,546.821764993881,Bad,Bad
827,805.3876332676091,Good,Good
512,543.3520094791548,Bad,Bad
517,548.5810133854048,Bad,Bad
596,573.1938063541548,Bad,Bad
662,683.9056823227127,Bad,Bad
602,666.1396071354048,Bad,Bad
694,722.1366774479048,Bad,Good
677,727.5649001041548,Bad,Good
648,687.1430723467088,Bad,Bad
640,551.5741774479048,Bad,Bad
593,549.3539626041548,Bad,Bad
530,524.3832594791548,Bad,Bad
718,731.9639054084885,Good,Good
590,601.4959478014566,Bad,Bad
523,245.11242521007796,Bad,Bad
513,586.5531813541548,Bad,Bad
827,817.0090961313715,Good,Good
720,718.629441403194,Good,Good
552,542.7548415104048,Bad,Bad
575,591.3856801426091,Bad,Bad
552,559.3358961979048,Bad,Bad
610,610.5829413321864,Bad,Bad
641,633.7935130094218,Bad,Bad
769,730.3520094791548,Good,Good
537,555.3051706296287,Bad,Bad
638,678.98243037652,Bad,Bad
824,786.5334269785428,Good,Good
496,558.2684926426091,Bad,Bad
535,563.4561605070762,Bad,Bad
538,620.5751332676091,Bad,Bad
578,559.8290602604048,Bad,Bad
558,564.5441766023696,Bad,Bad
387,427.6119875419903,Bad,Bad
767,725.8259859404909,Good,Good
467,525.7719313541548,Bad,Bad
599,595.1432764435375,Bad,Bad
511,494.8935133854049,Bad,Bad
500,492.9882192051091,Bad,Bad
718,646.1928297916548,Good,Bad
414,486.75151609852014,Bad,Bad
537,526.6894118229048,Bad,Bad
532,476.5669339744664,Bad,Bad
589,543.8172948331777,Bad,Bad
650,659.8695876041548,Bad,Bad
679,735.4377373651106,Bad,Good
730,730.4496657291548,Good,Good
811,805.2887475393985,Good,Good
579,536.9728805388401,Bad,Bad
776,847.0079991854672,Good,Good
784,775.1179069277575,Good,Good
692,580.3129469791548,Bad,Bad
432,502.1445305684085,Bad,Bad
732,725.4945383312979,Good,Good
817,798.0638700340478,Good,Good
514,574.7263751661212,Bad,Bad
772,806.4939388037004,Good,Good
499,515.2372633854048,Bad,Bad
672,652.1868789994123,Bad,Bad
641,642.0187654047384,Bad,Bad
616,577.1849933301837,Bad,Bad
461,582.0272817051091,Bad,Bad
627,594.6440016666548,Bad,Bad
510,522.2040602604048,Bad,Bad
517,527.7470290104048,Bad,Bad
656,756.6105603186695,Bad,Good
662,681.1872572273385,Bad,Bad
617,613.5182459756394,Bad,Bad
495,462.8339223301091,Bad,Bad
592,631.7549424995655,Bad,Bad
524,545.6884352604048,Bad,Bad
772,750.8545150855157,Good,Good
816,814.1825729403354,Good,Good
812,810.290974322905,Good,Good
586,560.5900512154376,Bad,Bad
500,552.7665602604048,Bad,Bad
394,275.82608911100874,Bad,Bad
405,413.6259145176091,Bad,Bad
677,649.9057204166548,Bad,Bad
800,677.7279860416548,Good,Bad
829,806.7348012363591,Good,Good
529,531.5060945193821,Bad,Bad
731,639.8392252131833,Good,Bad
524,494.6674184238591,Bad,Bad
832,832.8985003556668,Good,Good
598,656.0394887363591,Bad,Bad
409,468.8121335937798,Bad,Bad
574,545.8329632917296,Bad,Bad
426,469.91131609546585,Bad,Bad
826,804.8473797160758,Good,Good
559,578.8689859477897,Bad,Bad
696,667.9945876041548,Bad,Bad
527,502.37397769998216,Bad,Bad
517,535.0556227604048,Bad,Bad
563,574.1003517995713,Bad,Bad
524,552.6513258854048,Bad,Bad
800,818.6274888839879,Good,Good
615,647.0784511952722,Bad,Bad
820,803.337849322905,Good,Good
534,579.7397047916548,Bad,Bad
542,521.1509779707205,Bad,Bad
819,832.8078075382853,Good,Good
514,580.6815785801091,Bad,Bad
554,558.5441049500089,Bad,Bad
531,573.9315993229048,Bad,Bad
584,598.2759347937726,Bad,Bad
490,531.7045485416548,Bad,Bad
585,556.6846731983976,Bad,Bad
583,632.3640871455923,Bad,Bad
779,778.4947957357152,Good,Good
564,558.6963409762669,Bad,Bad
629,637.3235427206998,Bad,Bad
508,529.9833571354048,Bad,Bad
721,682.4611734695327,Good,Bad
499,523.8075758854048,Bad,Bad
776,746.0771538044926,Good,Good
467,461.8214711582341,Bad,Bad
678,637.2961043766986,Bad,Bad
476,507.8886098301091,Bad,Bad
493,499.6503493229049,Bad,Bad
726,700.0999938547418,Good,Good
757,701.5649001041548,Good,Good
597,614.4423415104048,Bad,Bad
779,735.1656891280616,Good,Good
809,760.332966510405,Good,Good
537,570.3857927227964,Bad,Bad
683,631.0063063541548,Bad,Bad
502,552.2148024479048,Bad,Bad
769,742.6050137358309,Good,Good
797,763.260212604155,Good,Good
524,515.2821852604048,Bad,Bad
421,-24.32721048239091,Bad,Bad
649,588.8919103984376,Bad,Bad
471,587.0307204166548,Bad,Bad
814,843.0938334645879,Good,Good
618,708.3732865870186,Bad,Good
826,859.9656020431507,Good,Good
829,833.933064166655,Good,Good
565,560.0605055729048,Bad,Bad
603,641.7465375104796,Bad,Bad
507,473.9955609479796,Bad,Bad
590,639.6891199466505,Bad,Bad
461,510.8247273244116,Bad,Bad
672,666.7948805729048,Bad,Bad
781,745.2033034017542,Good,Good
736,739.0388873292216,Good,Good
494,522.3114821354048,Bad,Bad
498,502.53074692189983,Bad,Bad
635,603.2287654193507,Bad,Bad
654,598.3435434667441,Bad,Bad
811,800.8421834268795,Good,Good
478,490.2099196354049,Bad,Bad
567,583.0766156354796,Bad,Bad
552,518.2235915104048,Bad,Bad
827,802.709431354155,Good,Good
784,716.5433779023833,Good,Good
548,565.8949073348259,Bad,Bad
778,767.614216510405,Good,Good
649,563.7973219791548,Bad,Bad
544,538.0013573299353,Bad,Bad
698,683.4027277361107,Bad,Bad
823,870.2430044608154,Good,Good
657,800.4849762055079,Bad,Good
569,541.5233961979048,Bad,Bad
598,703.5316762363591,Bad,Good
426,515.4130881372447,Bad,Bad
736,719.4525954166548,Good,Good
796,780.1967952125624,Good,Good
502,522.9911696354048,Bad,Bad
829,888.664021197905,Good,Good
552,545.4189040104048,Bad,Bad
652,630.1181227604048,Bad,Bad
654,659.3617631898765,Bad,Bad
642,614.9437856113591,Bad,Bad
723,616.6598626959948,Good,Bad
749,672.2183397356774,Good,Bad
449,491.4447621738591,Bad,Bad
593,630.441998249612,Bad,Bad
736,727.6147047916548,Good,Good
706,706.6902059201193,Good,Good
793,781.4791829587772,Good,Good
673,654.229051222871,Bad,Bad
505,519.5165602604048,Bad,Bad
512,544.7567946354048,Bad,Bad
441,470.4341909718939,Bad,Bad
706,788.135700885405,Good,Good
551,545.7639173835885,Bad,Bad
526,558.9042555729048,Bad,Bad
807,801.0099341589133,Good,Good
531,606.320520740388,Bad,Bad
673,707.8353768235347,Bad,Good
623,637.2893260120966,Bad,Bad
462,570.1938063541548,Bad,Bad
689,653.3549391666548,Bad,Bad
558,566.9950758854048,Bad,Bad
755,741.9867751041548,Good,Good
353,195.1508168613591,Bad,Bad
807,810.467732135405,Good,Good
717,681.7299391666548,Good,Bad
582,626.1044508854048,Bad,Bad
572,560.7505669591026,Bad,Bad
799,787.128864947905,Good,Good
829,849.343035852694,Good,Good
490,532.2396840488591,Bad,Bad
558,536.2142934238591,Bad,Bad
721,670.6889235416548,Good,Bad
571,592.0144987969135,Bad,Bad
502,471.7318715488591,Bad,Bad
591,624.9472560946106,Bad,Bad
575,541.3651930729048,Bad,Bad
790,744.5222202895313,Good,Good
597,663.6561948730002,Bad,Bad
485,512.9145094791548,Bad,Bad
657,569.0048743835958,Bad,Bad
563,588.2841176426091,Bad,Bad
758,717.9745680729048,Good,Good
547,493.7433165768732,Bad,Bad
590,594.3451735416548,Bad,Bad
611,568.7302563657826,Bad,Bad
802,787.0451673835885,Good,Good
488,526.9521071354048,Bad,Bad
514,575.1947829166548,Bad,Bad
536,547.2914626041548,Bad,Bad
727,738.1953335033398,Good,Good
524,533.5204665104048,Bad,Bad
450,541.9565016666548,Bad,Bad
801,757.561970416655,Good,Good
542,542.3798923157927,Bad,Bad
490,499.0497426426091,Bad,Bad
567,560.7597400914708,Bad,Bad
753,755.8781751960885,Good,Good
595,652.2823050624892,Bad,Bad
531,501.17665004896213,Bad,Bad
753,747.76731961501,Good,Good
552,554.2099196354048,Bad,Bad
514,509.1996449863591,Bad,Bad
574,538.2118888453579,Bad,Bad
578,674.1417567423695,Bad,Bad
433,532.5668324863591,Bad,Bad
613,626.0487868229048,Bad,Bad
671,632.4549307646226,Bad,Bad
532,604.9140211979048,Bad,Bad
663,697.0908142149395,Bad,Bad
613,571.7279230486107,Bad,Bad
628,570.7702650398385,Bad,Bad
441,451.7480273169114,Bad,Bad
819,769.6926001908099,Good,Good
747,667.2455641666548,Good,Bad
598,547.0917555729048,Bad,Bad
524,516.0443922916548,Bad,Bad
806,790.847126666655,Good,Good
664,732.0142466261561,Bad,Good
767,735.6275731778275,Good,Good
559,547.4804993825105,Bad,Bad
809,674.9623610416548,Good,Bad
609,571.8425517625917,Bad,Bad
631,563.5507399479048,Bad,Bad
487,519.5939288770587,Bad,Bad
655,556.3710524479048,Bad,Bad
598,652.2235187145064,Bad,Bad
601,664.7302872951535,Bad,Bad
631,620.7358531116657,Bad,Bad
501,517.6142165104048,Bad,Bad
825,803.209919635405,Good,Good
560,522.0656117832341,Bad,Bad
752,728.945748679908,Good,Good
594,628.5856735891297,Bad,Bad
512,536.1474196354048,Bad,Bad
811,805.6527644811969,Good,Good
702,691.495926319972,Good,Bad
792,804.182879602694,Good,Good
623,602.7136354988567,Bad,Bad
564,548.9977561224435,Bad,Bad
624,617.4618867474161,Bad,Bad
601,597.7250563541548,Bad,Bad
501,510.9901898542296,Bad,Bad
667,748.9029566570507,Bad,Good
594,589.3939386736107,Bad,Bad
468,500.0658734479796,Bad,Bad
488,515.6942946354048,Bad,Bad
796,746.2162672916548,Good,Good
678,739.8051112630785,Bad,Good
490,517.3642165104048,Bad,Bad
614,699.1583680075491,Bad,Bad
651,737.7349377865125,Bad,Good
755,738.798570059267,Good,Good
499,486.5082594791549,Bad,Bad
634,668.4182212629358,Bad,Bad
512,529.0067946354048,Bad,Bad
442,359.2170216407927,Bad,Bad
525,522.2250519187321,Bad,Bad
724,620.6762282291548,Good,Bad
575,589.0106606489182,Bad,Bad
535,545.7113844791548,Bad,Bad
496,518.2919508854048,Bad,Bad
498,591.1986891666548,Bad,Bad
488,529.6285388919865,Bad,Bad
552,553.1122633854048,Bad,Bad
482,531.9301344791548,Bad,Bad
648,616.6396071354048,Bad,Bad
482,545.4854580341029,Bad,Bad
508,541.6884352604048,Bad,Bad
426,544.3695876041548,Bad,Bad
524,573.0487868229048,Bad,Bad
612,531.6366858274997,Bad,Bad
615,607.3192121227698,Bad,Bad
790,795.802693072905,Good,Good
573,629.3769619778577,Bad,Bad
551,644.8905174861853,Bad,Bad
568,543.8492920391759,Bad,Bad
652,697.7041356251755,Bad,Bad
526,506.4530836979049,Bad,Bad
524,549.6142165104048,Bad,Bad
815,820.147419635405,Good,Good
529,564.3495050798607,Bad,Bad
491,572.5863844791548,Bad,Bad
719,728.7148024479048,Good,Good
810,795.718708697905,Good,Good
520,506.8280597364338,Bad,Bad
492,511.8524977604049,Bad,Bad
562,487.6396845966402,Bad,Bad
447,540.3617751041548,Bad,Bad
704,671.9257399479048,Good,Bad
798,773.147419635405,Good,Good
632,664.5553527958795,Bad,Bad
814,805.221638385405,Good,Good
524,532.0536696354048,Bad,Bad
524,548.6142165104048,Bad,Bad
542,540.5971234479796,Bad,Bad
672,737.5325753704396,Bad,Good
517,523.6317946354048,Bad,Bad
519,570.4149977604048,Bad,Bad
565,534.9227895176091,Bad,Bad
532,539.9760329166548,Bad,Bad
497,531.6044508854048,Bad,Bad
544,576.3783525171681,Bad,Bad
694,695.4613839147229,Bad,Bad
677,751.5579966583781,Bad,Good
810,822.574177447905,Good,Good
549,521.3847243229048,Bad,Bad
489,493.3036488926091,Bad,Bad
784,762.1274364404674,Good,Good
552,546.1005446354048,Bad,Bad
587,622.3009144661719,Bad,Bad
701,704.506000983904,Good,Good
512,549.5072829166548,Bad,Bad
498,603.4218336979048,Bad,Bad
802,866.7576793603491,Good,Good
828,785.4432973301091,Good,Good
680,723.168826953163,Bad,Good
542,520.4296461979048,Bad,Bad
629,592.4592169454002,Bad,Bad
588,581.0362829472158,Bad,Bad
491,582.7977895176091,Bad,Bad
655,691.8918037708568,Bad,Bad
668,719.7082222058311,Bad,Good
554,569.2447332381773,Bad,Bad
513,567.0227859573245,Bad,Bad
472,511.32741749563655,Bad,Bad
831,798.664509479155,Good,Good
647,619.8942109929815,Bad,Bad
491,551.6513258854048,Bad,Bad
573,525.6968373691716,Bad,Bad
615,643.4347581225635,Bad,Bad
701,688.1361891666548,Good,Bad
601,612.2861783309575,Bad,Bad
611,602.1523024479048,Bad,Bad
543,578.3637250104796,Bad,Bad
777,736.8988844791548,Good,Good
698,628.1083571354048,Bad,Bad
532,507.4253757262734,Bad,Bad
684,676.6300558181008,Bad,Bad
568,534.0118323234656,Bad,Bad
627,628.863626903898,Bad,Bad
590,581.5545557417742,Bad,Bad
480,462.6762074863591,Bad,Bad
765,692.6128353070346,Good,Bad
591,576.6508376041548,Bad,Bad
820,849.7974972017632,Good,Good
827,829.5310538742891,Good,Good
718,600.3954665104048,Good,Bad
826,771.552693072905,Good,Good
665,641.9499639216457,Bad,Bad
705,722.2733961979048,Good,Good
459,528.4247633854048,Bad,Bad
448,451.80529684182784,Bad,Bad
802,735.4247633854048,Good,Good
474,500.6777803098711,Bad,Bad
539,695.9355055729048,Bad,Bad
558,534.8832387363591,Bad,Bad
493,493.9325551426091,Bad,Bad
537,537.8434942891502,Bad,Bad
801,814.6867689460885,Good,Good
506,522.4269103268732,Bad,Bad
512,542.4310464245007,Bad,Bad
462,513.5828264828751,Bad,Bad
517,528.9403883854048,Bad,Bad
779,737.8886305729048,Good,Good
800,770.412068072905,Good,Good
691,713.1551156516115,Bad,Good
508,527.0985915104048,Bad,Bad
584,564.3507712196488,Bad,Bad
524,549.3114821354048,Bad,Bad
617,551.2533359071449,Bad,Bad
459,552.0404860416548,Bad,Bad
554,546.9867751041548,Bad,Bad
769,728.5408962664159,Good,Good
488,488.3339430729049,Bad,Bad
567,528.9472243229048,Bad,Bad
419,445.8231801426091,Bad,Bad
759,784.6710628351132,Good,Good
684,700.8123751612641,Bad,Good
573,559.2463347788391,Bad,Bad
509,550.7478041023385,Bad,Bad
675,719.7581231274108,Bad,Good
663,539.5014235416548,Bad,Bad
597,656.3548712408242,Bad,Bad
480,501.1269118229049,Bad,Bad
721,662.4955641666548,Good,Bad
552,532.2489821354048,Bad,Bad
471,502.2650714551838,Bad,Bad
694,593.2958571354048,Bad,Bad
811,818.7432250071276,Good,Good
540,531.7943878562321,Bad,Bad
791,810.7340688144841,Good,Good
601,545.3036696354048,Bad,Bad
779,717.1635329166548,Good,Good
517,505.3837477604049,Bad,Bad
822,781.225544635405,Good,Good
740,698.9846948088923,Good,Bad
516,538.8271071354048,Bad,Bad
631,663.7377546577336,Bad,Bad
533,543.2016156354796,Bad,Bad
496,502.3661696354049,Bad,Bad
544,505.2211468854796,Bad,Bad
495,514.8365873593834,Bad,Bad
463,518.6984242832341,Bad,Bad
499,578.2875563541548,Bad,Bad
450,512.0170561053155,Bad,Bad
579,570.5268141666548,Bad,Bad
809,696.9149977604048,Good,Bad
516,549.7904586565282,Bad,Bad
524,539.1410719791548,Bad,Bad
748,791.5995473301091,Good,Good
643,606.7582594791548,Bad,Bad
583,540.7084363295637,Bad,Bad
517,491.8427289167296,Bad,Bad
515,524.0985915104048,Bad,Bad
748,750.7968129551091,Good,Good
781,743.5706597764579,Good,Good
809,764.3069290681565,Good,Good
615,636.6015211979048,Bad,Bad
490,564.7782790104048,Bad,Bad
522,514.5566514814032,Bad,Bad
436,443.40876876310506,Bad,Bad
479,538.3305043613591,Bad,Bad
408,446.1527699863591,Bad,Bad
529,546.3715407291548,Bad,Bad
379,435.9203481113591,Bad,Bad
813,788.967732135405,Good,Good
498,437.6459547916549,Bad,Bad
620,612.2577711979048,Bad,Bad
761,761.677204791655,Good,Good
488,596.9901930729048,Bad,Bad
512,522.4716383854048,Bad,Bad
582,587.4730871147678,Bad,Bad
595,596.2240590488591,Bad,Bad
496,558.7575063144841,Bad,Bad
503,535.8139745328814,Bad,Bad
704,686.7847997403275,Good,Bad
677,706.4123867696305,Bad,Good
608,614.9843336979048,Bad,Bad
743,711.0502516666548,Good,Good
690,613.1500525873355,Bad,Bad
524,545.9091383854048,Bad,Bad
631,645.1956257308514,Bad,Bad
525,496.7995411720427,Bad,Bad
460,581.1376540104048,Bad,Bad
577,528.0010380243773,Bad,Bad
552,555.1376540104048,Bad,Bad
563,524.7919508854048,Bad,Bad
509,631.6391188541548,Bad,Bad
560,578.1425368229048,Bad,Bad
831,826.761677447905,Good,Good
508,530.7294508854048,Bad,Bad
504,535.2839161720427,Bad,Bad
584,610.4657790104048,Bad,Bad
474,448.5409743229049,Bad,Bad
524,555.5439040104048,Bad,Bad
686,668.5072829166548,Bad,Bad
601,650.0805251041548,Bad,Bad
539,516.8041371738591,Bad,Bad
465,496.7816969791549,Bad,Bad
625,589.4664417111505,Bad,Bad
590,582.6503343177257,Bad,Bad
805,792.055622760405,Good,Good
322,478.8622633854049,Bad,Bad
669,656.3107013035399,Bad,Bad
699,673.0902186562713,Bad,Bad
627,688.6843073104831,Bad,Bad
543,547.4355936819633,Bad,Bad
423,403.3378493229049,Bad,Bad
484,540.9276930729048,Bad,Bad
701,636.8505446354048,Good,Bad
488,517.1195876041548,Bad,Bad
692,719.007268841307,Bad,Good
581,602.7397017074925,Bad,Bad
607,644.6372996206622,Bad,Bad
586,580.3008270551906,Bad,Bad
502,489.3505446354049,Bad,Bad
510,505.2019961898919,Bad,Bad
581,598.9339800934999,Bad,Bad
553,543.0394464861107,Bad,Bad
831,874.192829791655,Good,Good
536,533.4052321354048,Bad,Bad
727,754.136499583516,Good,Good
689,680.4894697954917,Bad,Bad
537,522.0277875104796,Bad,Bad
726,685.3690785801091,Good,Bad
815,790.175251666655,Good,Good
570,597.6580988298607,Bad,Bad
501,528.7899737989337,Bad,Bad
481,455.1669269239338,Bad,Bad
507,552.9891957676091,Bad,Bad
736,698.3604204033488,Good,Bad
492,451.2523610959382,Bad,Bad
782,807.6080096147095,Good,Good
739,654.3759352604048,Good,Bad
517,528.5048415104048,Bad,Bad
601,603.5876669505386,Bad,Bad
623,602.8070325833993,Bad,Bad
765,795.8937513276796,Good,Good
715,711.7230423308878,Good,Good
485,488.10301684389015,Bad,Bad
642,632.9391591812868,Bad,Bad
536,655.0470938243396,Bad,Bad
524,536.4071852604048,Bad,Bad
521,533.8939984479796,Bad,Bad
612,586.6671267349175,Bad,Bad
493,513.8271071354048,Bad,Bad
693,758.549275104155,Bad,Good
751,726.9962644370075,Good,Good
732,733.9186713583272,Good,Good
817,768.045857135405,Good,Good
524,532.6454665104048,Bad,Bad
583,595.7704665104048,Bad,Bad
386,414.7421461979049,Bad,Bad
745,712.2782790104048,Good,Good
489,489.58201491568616,Bad,Bad
477,520.2953656354796,Bad,Bad
797,743.0644118229048,Good,Good
588,598.2641188541548,Bad,Bad
574,632.1796461979048,Bad,Bad
800,792.835896197905,Good,Good
455,450.1308180729049,Bad,Bad
620,595.7997791490861,Bad,Bad
452,458.2289386426838,Bad,Bad
821,769.315876666655,Good,Good
791,736.8755589449206,Good,Good
722,694.6494458866175,Good,Bad
503,378.48755515933794,Bad,Bad
576,560.6610077374828,Bad,Bad
806,801.455525104155,Good,Good
599,602.9607362322118,Bad,Bad
728,632.5077711979048,Good,Bad
757,706.0962791171911,Good,Good
600,548.5702711979048,Bad,Bad
762,747.7699782291548,Good,Good
830,825.9507123165636,Good,Good
631,694.4364939849145,Bad,Bad
501,527.1239821354048,Bad,Bad
786,789.9354309592995,Good,Good
618,649.3852126041548,Bad,Bad
581,548.9355055729048,Bad,Bad
708,712.4950758854048,Good,Good
746,729.7684631999396,Good,Good
483,509.4389235416549,Bad,Bad
765,728.980961525679,Good,Good
565,526.9691762363591,Bad,Bad
698,722.9018064656454,Bad,Good
454,546.0243520176091,Bad,Bad
450,499.0267934238591,Bad,Bad
699,717.9272047916548,Bad,Good
478,576.0702711979048,Bad,Bad
642,684.1957594791548,Bad,Bad
455,414.61776937243496,Bad,Bad
732,804.5922393947212,Good,Good
720,779.757282916655,Good,Good
757,747.7181034653997,Good,Good
548,654.6098012363591,Bad,Bad
524,529.7665395176091,Bad,Bad
452,512.7229442293625,Bad,Bad
515,532.0673415104048,Bad,Bad
